Unnamed: 0,data,len,true,fuzzy,id,single,split,source
8,"it features a castle , locally known as the kala , most of which was built in the <NUM> th century , although its origins date back to the <NUM> th century bc",28,[0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],569,,dev,short_description
1447,they strike a perfect balance between architecture and sculpture,9,[1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.2],[1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.2],240,,dev,short_description
1681,"the lavish golestan palace is a masterpiece of the qajar era , embodying the successful integration of earlier persian crafts and architecture with western influences",24,[0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],1422,,dev,short_description
1685,it represents a new style incorporating traditional persian arts and crafts and elements of <NUM> th century architecture and technology . ,19,[0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],1422,,dev,short_description
3615,"the aqueduct is a pioneering masterpiece of engineering and monumental metal architecture , conceived by the celebrated civil engineer thomas telford",20,[1.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],[1.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],1303,,dev,short_description
1517,"stevens , became the symbol of bombay as the lsquo gothic city rsquo and the major international mercantile port of india",18,[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],945,,dev,short_description
2894,"the region represents the most complete sequence of altitudinal vegetation zones in central siberia , from steppe , forest steppe , mixed forest , subalpine vegetation to alpine vegetation",24,[0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.2],[0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.2],768,,dev,short_description
3002,"the bassari , fula and bedik peoples settled from the <NUM> th to the <NUM> th centuries and developed specific cultures and habitats symbiotic with their surrounding natural environment",26,[0.  0.  1.  0.  1.  1.  0.  0.  0.  0.  0.2],[0.  0.  1.  0.  1.  1.  0.  0.  0.  0.  0.2],1407,,dev,short_description
1417,"surtsey , a volcanic island approximately <NUM>  km from the south coast of iceland , is a new island formed by volcanic eruptions that took place from <NUM>  to <NUM> ",28,[0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.2],[0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.2],1267,,dev,short_description
197,"the construction of this castle began at the end of the <NUM> th century , in gothic style",16,[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],625,,dev,short_description
70,"the monastery of geghard contains a number of churches and tombs , most of them cut into the rock , which illustrate the very peak of armenian medieval architecture",27,[0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.2],[0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.2],960,,dev,short_description
469,"the blackfoot siksikaiitsitapi people left engravings and paintings on the sandstone walls of the milk river valley , bearing testimony to messages from sacred beings",24,[0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.2],[0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.2],1597,,dev,short_description
885,"a vast area of primary tropical forest dominated by two spectacular extinct volcanoes , kahuzi and biega , the park has a diverse and abundant fauna",24,[0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.2],[0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.2],137,,dev,short_description
2378,"tehuacan cuicatlan valley , part of the mesoamerican region , is the arid or semi arid zone with the richest biodiversity in all of north america",22,[0.  0.  0.  1.  0.  0.  0.  0.  0.  1.  0.2],[0.  0.  0.  1.  0.  0.  0.  0.  0.  1.  0.2],1534,,dev,short_description
1092,"the urban structure of provins , which was built specifically to host the fairs and related activities , has been well preserved . ",20,[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],873,,dev,short_description
411,the excavated remains of wood framed peat turf buildings are similar to those found in norse greenland and iceland . ,17,[0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.2],[0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.2],4,,dev,short_description
2271,"throughout its nearly <NUM>  , <NUM>  year history , different peoples have left their mark on the city",14,[1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.2],[1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.2],483,,dev,short_description
357,this is where the first hermits had dug out their cells and churches during the <NUM> th century,17,[0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.2],[0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.2],45,,dev,short_description
3531,the property provides important testimony to the transition of cultures in the region from hunting and gathering to sedentarization . ,19,[0.  0.  1.  1.  1.  0.  0.  0.  0.  0.  0.2],[0.  0.  1.  1.  1.  0.  0.  0.  0.  0.  0.2],1343,,dev,short_description
1335,the order of st john of jerusalem occupied rhodes from <NUM>  to <NUM>  and set about transforming the city into a stronghold,22,[0.  1.  0.  1.  1.  0.  0.  0.  0.  0.  0.2],[0.  1.  0.  1.  1.  0.  0.  0.  0.  0.  0.2],493,,dev,short_description
2600,the inscribed property is situated <NUM>  km south of jerusalem on the site identified by christian tradition as the birthplace of jesus since the <NUM> nd century,26,[0.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.2],[0.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.2],1433,,dev,short_description
2165,"it was repeatedly reinforced as it passed from one great european power to another the holy roman emperors , the house of burgundy , the habsburgs , the french and spanish kings , and finally the prussians",33,[0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],699,,dev,short_description
1965,"situated in the mountains of northern honshu , this trackless site includes the last virgin remains of the cool temperate forest of siebold s beech trees that once covered the hills and mountain slopes of northern japan",34,[0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.2],[0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.2],663,,dev,short_description
318,"they represent a large proportion of the island surface of the south atlantic and their rich waters are extremely important for the breeding and feeding of tuna , shark , turtle and marine mammals",32,[0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  0.2],[0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  0.2],1000,,dev,short_description
2535,"it brings together traces of celtic art , viking traditions and romanesque spatial structures . ",13,[1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.2],[1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.2],58,,dev,short_description
1480,"an immense mausoleum of white marble , built in agra between <NUM>  and <NUM>  by order of the mughal emperor shah jahan in memory of his favourite wife , the taj mahal is the jewel of muslim art in india and one of the universally admired masterpieces of the world s heritage . ",49,[1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.2],[1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.2],252,,dev,short_description
3750,"the ciudad universitaria de caracas , built to the design of the architect carlos ra uacute l villanueva , between <NUM>  and <NUM>  , is an outstanding example of the modern movement in architecture",29,[1.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],[1.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],986,,dev,short_description
2813,"they include residences of the head families , together with substantial timber framed houses of other clan members , also pavilions , study halls , confucian academies for learning , and clusters of one story mud walled , thatched roofed houses , formerly for commoners",36,[0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],1324,,dev,short_description
3390,"its remains , characterized by the prang reliquary towers and gigantic monasteries , give an idea of its past splendour . ",18,[0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.2],[0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.2],576,,dev,short_description
3958,"the steppe ecosystem supports a rich diversity of birds and the desert is home to a number of rare gerbil , jerboas and the marbled polecat",25,[0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.2],[0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.2],769,,dev,short_description
93,"uluru , an immense monolith , and kata tjuta , the rock domes located west of uluru , form part of the traditional belief system of one of the oldest human societies in the world",31,[0.  0.  0.  0.  1.  1.  1.  1.  0.  0.  0.2],[0.  0.  0.  0.  1.  1.  1.  1.  0.  0.  0.2],447,,dev,short_description
1977,the first shrine buildings here were probably erected in the <NUM> th century,12,[1.  1.  0.  1.  0.  1.  0.  0.  0.  0.  0.2],[1.  1.  0.  1.  0.  1.  0.  0.  0.  0.  0.2],776,,dev,short_description
575,"the summer palace in beijing ndash first built in <NUM>  , largely destroyed in the war of <NUM>  and restored on its original foundations in <NUM>  ndash is a masterpiece of chinese landscape garden design",34,[1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.2],[1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.2],880,,dev,short_description
3385,"it marks an important stage in human cultural , social and technological evolution",12,[0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.2],[0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.2],575,,dev,short_description
2868,these two artistic centres in central russia hold an important place in the country s architectural history,16,[1.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],[1.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],633,,dev,short_description
3035,"it is the regions most complete group of these kinds of traditional log houses , often found in mountainous areas . ",19,[0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.2],[0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.2],622,,dev,short_description
2577,"the acropolis , set on high embankments , the ramparts , and the lower town , which is laid out according to strict rules , provide evidence of an early system of town planning . ",29,[0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.2],[0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.2],138,,dev,short_description
1277,"descending a long hill dominated by a giant statue of hercules , the monumental water displays of wilhelmsh ouml he nbsp were begun by landgrave carl of hesse kassel in <NUM>  around an east west axis and were developed further into the <NUM> th century",37,[0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],1413,,dev,short_description
3411,a second ndash roman ndash carthage was then established on the ruins of the first . ,15,[0.  1.  1.  0.  0.  1.  0.  0.  0.  0.  0.2],[0.  1.  1.  0.  0.  1.  0.  0.  0.  0.  0.2],37,,dev,short_description
1085,"the care that its creator , pierre paul riquet , took in the design and the way it blends with its surroundings turned a technical achievement into a work of art . ",28,[1.  1.  0.  1.  0.  1.  0.  0.  0.  0.  0.2],[1.  1.  0.  1.  0.  1.  0.  0.  0.  0.  0.2],770,,dev,short_description
2852,"later known as leningrad in the former ussr , the city is closely associated with the october revolution",17,[1.  1.  0.  1.  0.  1.  0.  0.  0.  0.  0.2],[1.  1.  0.  1.  0.  1.  0.  0.  0.  0.  0.2],540,,dev,short_description
3738,"the historic centre of shakhrisyabz contains a collection of exceptional monuments and ancient quarters which bear witness to the city s secular development , and particularly to the period of its apogee , under the rule of amir temur and the temurids , in the <NUM> th <NUM> th century . ",43,[0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],885,,dev,short_description
3810,"in the shallow waters near the shores of the lake , three sites testify to the presence of prehistoric pile dwellings",20,[1.  0.  1.  1.  0.  0.  1.  0.  0.  0.  0.2],[1.  0.  1.  1.  0.  0.  1.  0.  0.  0.  0.2],99,,dev,short_description
964,"the rugged mountainous landscape , containing numerous archaeological and religious sites and monuments , forms a perfect backdrop to the monastery . ",19,[1.  0.  1.  1.  0.  1.  0.  0.  0.  0.  0.2],[1.  0.  1.  1.  0.  1.  0.  0.  0.  0.  0.2],954,,dev,short_description
2775,"it includes a series of chapels that house sculptures evoking the passion of christ , as well as fountains , allegorical sculptures and formal gardens",23,[0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],1590,,dev,short_description
1819,"this makes it a unique site , with a wealth of outstanding monuments such as the church of santa chiara and the castel nuovo . ",23,[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],726,,dev,short_description
2182,"the symbols in the rock art , which are strongly associated with women , still have cultural relevance amongst the chewa , and the sites are actively associated with ceremonies and rituals . ",29,[0.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.2],[0.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.2],476,,dev,short_description
764,the site demonstrates significant ecological processes in both its terrestrial and marine coastal environments . ,13,[0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.2],[0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.2],928,,dev,short_description
180,six of these sites are burial mound fields consisting of a few dozen to several thousand tumuli,17,[0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],1542,,dev,short_description
926,"the landscape represents the earliest introduction of farming to the arctic , and the norse expansion of settlement beyond europe . ",19,[0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.2],[0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.2],1536,,dev,short_description
1633,"the bas relief portrays darius holding a bow , as a sign of sovereignty , and treading on the chest of a figure who lies on his back before him",27,[0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.2],[0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.2],1222,,dev,short_description
1317,was indeed the religious centre and symbol of unity of the ancient greek world . ,14,[1.  1.  1.  1.  0.  1.  0.  0.  0.  0.  0.2],[1.  1.  1.  1.  0.  1.  0.  0.  0.  0.  0.2],393,,dev,short_description
1240,the importance of the museum s collections ndash which trace the development of civilizations throughout the ages ndash is enhanced by the urban and architectural quality of the buildings . ,28,[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],896,,dev,short_description
3236,"the troglodyte complex also includes cult cavities and two sacred temples , or em almogarenes em risco caido and roque bentayga where seasonal ceremonies were held",25,[0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.2],[0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.2],1578,,dev,short_description
2024,"located in the north western part of kyushu island , this serial property consists of ten villages , remains of the hara castle and a cathedral , dating from the <NUM> th to the <NUM> th centuries",31,[0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.2],[0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.2],1495,,dev,short_description
1176,"preserved by its long isolation , the upper svaneti region of the caucasus is an exceptional example of mountain scenery with medieval type villages and tower houses",24,[0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.2],[0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.2],709,,dev,short_description
